全国地方公共団体コード,ID,地方公共団体名,種別,町字ID,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等（方書）,緯度,経度,口径,備考
372081,1000140672,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.2695367,133.6316162,75,地下式消火栓
372081,1000140673,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.2697214,133.6301157,75,地下式消火栓
372081,1000140674,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.27055528,133.6316362,75,地下式消火栓
372081,1000140675,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.27122612,133.6378525,100,地下式消火栓
372081,1000140676,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.27147128,133.6447613,100,地下式消火栓
372081,1000140677,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.27012561,133.6495338,100,地下式消火栓
372081,1000140678,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.26882535,133.6322604,100,地下式消火栓
372081,1000140679,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.26838828,133.6319625,100,地下式消火栓
372081,1000140680,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.2676154,133.6314881,100,地下式消火栓
372081,1000140681,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.26600028,133.6309201,100,地下式消火栓
372081,1000140682,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.25836984,133.6203332,100,地下式消火栓
372081,1000140683,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.25741565,133.6226394,100,地下式消火栓
372081,1000140684,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.27148425,133.6528927,75,地下式消火栓
372081,1000140685,香川県三豊市,消火栓,0013,香川県,三豊市,詫間町粟島,,,34.26522891,133.6306861,100,地下式消火栓
372081,1000140686,香川県三豊市,防火水そう,0013,香川県,三豊市,詫間町粟島,1571,,34.26753865,133.6308194,,防火水槽（蓋無）
372081,1000140687,香川県三豊市,防火水そう,0013,香川県,三豊市,詫間町粟島,370,,34.27476571,133.65143,,防火水槽（蓋有）
372081,1000140688,香川県三豊市,防火水そう,0013,香川県,三豊市,詫間町粟島,91-1,,34.27736119,133.6518171,,防火水槽（蓋有）
372081,1000140689,香川県三豊市,プール,0014,香川県,三豊市,詫間町大浜,甲1633-1,,34.23502595,133.6171466,,プール;大浜小学校プール
372081,1000140690,香川県三豊市,井戸,0014,香川県,三豊市,詫間町大浜,甲2320-1,,34.24419104,133.5847746,,井戸
372081,1000140691,香川県三豊市,河川・溝等,0014,香川県,三豊市,詫間町大浜,甲1669-1地先,,34.23705871,133.6177849,,川
372081,1000140692,香川県三豊市,濠・池等,0014,香川県,三豊市,詫間町大浜,甲1405-1,,34.23375742,133.6157486,,池
372081,1000140693,香川県三豊市,濠・池等,0014,香川県,三豊市,詫間町大浜,甲1787,,34.24039475,133.6128469,,池
372081,1000140694,香川県三豊市,濠・池等,0014,香川県,三豊市,詫間町大浜,甲1991-1,,34.2397323,133.6125275,,池
372081,1000140695,香川県三豊市,濠・池等,0014,香川県,三豊市,詫間町大浜,甲1949,,34.23539051,133.6091083,,池
372081,1000140696,香川県三豊市,濠・池等,0014,香川県,三豊市,詫間町大浜,甲456-1,,34.22796352,133.6202225,,池
372081,1000140697,香川県三豊市,濠・池等,0014,香川県,三豊市,詫間町大浜,甲212,,34.22652269,133.6206239,,池
372081,1000140698,香川県三豊市,濠・池等,0014,香川県,三豊市,詫間町大浜,甲2396,,34.24481303,133.5811209,,池
372081,1000140699,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.22374794,133.620639,75,地下式消火栓
372081,1000140700,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.22256489,133.6194601,75,地下式消火栓
372081,1000140701,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.22127805,133.6184153,75,地下式消火栓
372081,1000140702,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.24284667,133.5880582,75,地下式消火栓
372081,1000140703,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.24427599,133.5845377,75,地下式消火栓
372081,1000140704,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.24410372,133.5861123,75,地下式消火栓
372081,1000140705,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.24340228,133.6161001,200,地下式消火栓
372081,1000140706,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.2378702,133.5943147,50,地下式消火栓
372081,1000140707,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.24028634,133.615433,75,地下式消火栓
372081,1000140708,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.2395571,133.615782,75,地下式消火栓
372081,1000140709,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23879155,133.6164435,200,地下式消火栓
372081,1000140710,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23584624,133.6079799,75,地下式消火栓
372081,1000140711,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23591688,133.61668,100,地下式消火栓
372081,1000140712,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23527467,133.6132526,100,地下式消火栓
372081,1000140713,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23655211,133.6135166,100,地下式消火栓
372081,1000140714,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23800945,133.6151875,100,地下式消火栓
372081,1000140715,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23725159,133.6177512,200,地下式消火栓
372081,1000140716,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23574005,133.6208517,150,地下式消火栓
372081,1000140717,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23644965,133.6253823,200,地下式消火栓
372081,1000140718,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.2361347,133.6199123,200,地下式消火栓
372081,1000140719,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23724441,133.6284834,150,地下式消火栓
372081,1000140720,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23457874,133.6029566,100,地下式消火栓
372081,1000140721,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23471312,133.602462,50,地下式消火栓
372081,1000140722,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23415284,133.6073634,75,地下式消火栓
372081,1000140723,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23472216,133.6082221,75,地下式消火栓
372081,1000140724,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23315963,133.6099363,75,地下式消火栓
372081,1000140725,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23212022,133.6075986,75,地下式消火栓
372081,1000140726,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23252913,133.606573,75,地下式消火栓
372081,1000140727,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23305508,133.6076235,100,地下式消火栓
372081,1000140728,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23323704,133.608735,100,地下式消火栓
372081,1000140729,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23394877,133.6086115,75,地下式消火栓
372081,1000140730,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23382403,133.6061637,100,地下式消火栓
372081,1000140731,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23145101,133.6088956,75,地下式消火栓
372081,1000140732,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23250657,133.609444,75,地下式消火栓
372081,1000140733,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.2340986,133.6111579,100,地下式消火栓
372081,1000140734,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.2330838,133.6157181,75,地下式消火栓
372081,1000140735,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.22970532,133.6090458,75,地下式消火栓
372081,1000140736,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23480783,133.6110788,100,地下式消火栓
372081,1000140737,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23486037,133.619923,75,地下式消火栓
372081,1000140738,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23504945,133.6207336,75,地下式消火栓
372081,1000140739,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.23518741,133.6262159,50,地下式消火栓
372081,1000140740,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.22647887,133.6209292,75,地下式消火栓
372081,1000140741,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.2234137,133.6119737,39,地下式消火栓
372081,1000140742,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.24627361,133.5832024,75,地下式消火栓
372081,1000140743,香川県三豊市,消火栓,0014,香川県,三豊市,詫間町大浜,,,34.2373424,133.6342454,75,地下式消火栓
372081,1000140744,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲1531-1,,34.23438505,133.6191055,,防火水槽（蓋無）
372081,1000140745,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲1633-1,,34.23536741,133.6188779,,防火水槽（蓋有）
372081,1000140746,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲1633-1,,34.23563686,133.616536,,防火水槽（蓋有）
372081,1000140747,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,2433-2,,34.23803916,133.6174747,,防火水槽（蓋有）
372081,1000140748,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲1753-8,,34.24085651,133.6156521,,防火水槽（蓋有）
372081,1000140749,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲1895,,34.23378264,133.6089169,,防火水槽（蓋有）
372081,1000140750,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲1069-3,,34.2346011,133.6082393,,防火水槽（蓋有）
372081,1000140751,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲2102-1,,34.23476955,133.6024987,,防火水槽（蓋有）
372081,1000140752,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲2162,,34.23541991,133.6003787,,防火水槽（蓋有）
372081,1000140753,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲2212-1,,34.23747332,133.5945529,,防火水槽（蓋無）
372081,1000140754,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲865,,34.23301157,133.6074269,,防火水槽（蓋有）
372081,1000140755,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲831-2,,34.23179137,133.6086367,,防火水槽（蓋有）
372081,1000140756,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲832-23,,34.23055269,133.6086807,,防火水槽（蓋有）
372081,1000140757,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲637-1,,34.22653734,133.6126015,,防火水槽（蓋有）
372081,1000140758,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲485-1地先,,34.22298663,133.611659,,防火水槽（蓋有）
372081,1000140759,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲362-7,,34.22143558,133.6187065,,防火水槽（蓋有）
372081,1000140760,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,2428-33,,34.2198868,133.6194665,,防火水槽（蓋有）
372081,1000140761,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲1836-4,,34.23644923,133.6130812,,防火水槽（蓋有）
372081,1000140762,香川県三豊市,防火水そう,0014,香川県,三豊市,詫間町大浜,甲2194-4,,34.23826257,133.5939216,,防火水槽（蓋有）
372081,1000140763,香川県三豊市,プール,0015,香川県,三豊市,詫間町香田,551-1,,34.2357186,133.634826,,プール;詫間電波高専プール
372081,1000140764,香川県三豊市,濠・池等,0015,香川県,三豊市,詫間町香田,528,,34.23111999,133.6353259,,池
372081,1000140765,香川県三豊市,濠・池等,0015,香川県,三豊市,詫間町香田,259-1,,34.22895643,133.6381307,,池
372081,1000140766,香川県三豊市,私設消火栓,0015,香川県,三豊市,詫間町香田,,,34.23822183,133.6340924,0,地下式消火栓（個人設置）
372081,1000140767,香川県三豊市,消火栓,0015,香川県,三豊市,詫間町香田,,,34.23254328,133.6359495,150,地下式消火栓
372081,1000140768,香川県三豊市,消火栓,0015,香川県,三豊市,詫間町香田,,,34.23294829,133.6348914,200,地下式消火栓
372081,1000140769,香川県三豊市,消火栓,0015,香川県,三豊市,詫間町香田,,,34.23356085,133.6418097,250,地下式消火栓
372081,1000140770,香川県三豊市,消火栓,0015,香川県,三豊市,詫間町香田,,,34.23158676,133.6405596,75,地下式消火栓
372081,1000140771,香川県三豊市,消火栓,0015,香川県,三豊市,詫間町香田,,,34.2366056,133.6341504,150,地下式消火栓
372081,1000140772,香川県三豊市,防火水そう,0015,香川県,三豊市,詫間町香田,550-3,,34.23305186,133.6348479,,防火水槽（蓋有）
372081,1000140773,香川県三豊市,防火水そう,0015,香川県,三豊市,詫間町香田,乙46-1,,34.2313079,133.6404133,,防火水槽（蓋有）
372081,1000140774,香川県三豊市,防火水そう,0015,香川県,三豊市,詫間町香田,153-1,,34.22976377,133.6394947,,防火水槽（蓋有）
372081,1000140775,香川県三豊市,消火栓,0016,香川県,三豊市,詫間町志々島,,,34.2704757,133.6743216,50,地下式消火栓
372081,1000140776,香川県三豊市,消火栓,0016,香川県,三豊市,詫間町志々島,,,34.27035297,133.6806539,50,地下式消火栓
372081,1000140777,香川県三豊市,消火栓,0016,香川県,三豊市,詫間町志々島,,,34.27119926,133.6804863,39,地下式消火栓
372081,1000140778,香川県三豊市,消火栓,0016,香川県,三豊市,詫間町志々島,,,34.27073236,133.6810718,39,地下式消火栓
372081,1000140779,香川県三豊市,消火栓,0016,香川県,三豊市,詫間町志々島,,,34.27044612,133.6813747,39,地下式消火栓
372081,1000140780,香川県三豊市,消火栓,0016,香川県,三豊市,詫間町志々島,,,34.26911565,133.6779089,50,地下式消火栓
372081,1000140781,香川県三豊市,消火栓,0016,香川県,三豊市,詫間町志々島,,,34.26854309,133.6788874,50,地下式消火栓
372081,1000140782,香川県三豊市,防火水そう,0016,香川県,三豊市,詫間町志々島,394-2,,34.27009239,133.6814515,,防火水槽（蓋有）
372081,1000140783,香川県三豊市,プール,0017,香川県,三豊市,詫間町詫間,2158,,34.22430635,133.6676522,,プール;詫間小学校プール
372081,1000140784,香川県三豊市,プール,0017,香川県,三豊市,詫間町詫間,5796-1,,34.23349235,133.6567735,,プール;詫間中学校プール
