所管課,全国地方公共団体コード,ID,名称,名称（カナ）,名称（英字）,説明,緯度,経度,座標参照系,座標参照系コード,ゴミ種類,地区名,ゴミ収集日,自治体のページURL,注意事項
環境衛生課,372081,100002100299,本村上,ホンムラカミ,Honnmurakami,,34.2239505,133.658836,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町A地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100300,本村中,ホンムラナカ,Honnmuranaka,,34.2253882,133.658303,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町A地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100301,本村中,ホンムラナカ,Honnmuranaka,,34.2264552,133.659453,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町A地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100302,本村中,ホンムラナカ,Honnmuranaka,,34.2278110,133.660525,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町A地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100303,本村中,ホンムラナカ,Honnmuranaka,,34.2262065,133.662093,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町A地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100304,本村中,ホンムラナカ,Honnmuranaka,,34.2251329,133.660668,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町A地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100305,本村中,ホンムラナカ,Honnmuranaka,,34.2246300,133.659830,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町A地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100306,本村中,ホンムラナカ,Honnmuranaka,,34.22325,133.66139,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町A地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100307,高谷,コウヤ,Kouya,,34.2404696,133.670232,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100308,高谷,コウヤ,Kouya,,34.2388968,133.669246,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100309,高谷,コウヤ,Kouya,,34.23719,133.66824,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100310,高谷,コウヤ,Kouya,,34.2351019,133.667012,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100311,高谷,コウヤ,Kouya,,34.2459543,133.671867,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100312,神田上,ジンデカミ,Jinndekami,,34.2204137,133.668790,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100313,神田上,ジンデカミ,Jinndekami,,34.2184346,133.668325,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100314,神田上,ジンデカミ,Jinndekami,,34.2162187,133.666345,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100315,神田上,ジンデカミ,Jinndekami,,34.2148772,133.665352,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100316,神田下,ジンデシモ,Jinndeshimo,,34.2215930,133.672799,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100317,神田下,ジンデシモ,Jinndeshimo,,34.2217464,133.672495,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100318,神田下,ジンデシモ,Jinndeshimo,,34.2208381,133.672396,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100319,神田下,ジンデシモ,Jinndeshimo,,34.2213111,133.671614,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100320,神田下,ジンデシモ,Jinndeshimo,,34.2208749,133.671727,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100321,神田下,ジンデシモ,Jinndeshimo,,34.2204644,133.671511,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100322,神田下,ジンデシモ,Jinndeshimo,,34.2201571,133.670074,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100323,神田下,ジンデシモ,Jinndeshimo,,34.2215640,133.670938,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100324,神田下,ジンデシモ,Jinndeshimo,,34.2232908,133.670133,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100325,神田下,ジンデシモ,Jinndeshimo,,34.2231088,133.669658,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100326,神田下,ジンデシモ,Jinndeshimo,,34.2220597,133.669482,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100327,神田下,ジンデシモ,Jinndeshimo,,34.2216629,133.669300,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100328,神田下,ジンデシモ,Jinndeshimo,,34.2213761,133.671134,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100329,神田下,ジンデシモ,Jinndeshimo,,34.2220879,133.671748,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100330,神田下,ジンデシモ,Jinndeshimo,,34.2218160,133.670615,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100331,新浜,シンハマ,Shinnhama,,34.2343883,133.654614,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100332,新浜,シンハマ,Shinnhama,,34.2351686,133.655716,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100333,新浜,シンハマ,Shinnhama,,34.2359663,133.656317,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100334,新浜,シンハマ,Shinnhama,,34.2367435,133.657058,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100335,田井,タイ,Tai,,34.2232798,133.668592,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100336,田井,タイ,Tai,,34.2251182,133.666275,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100337,田井,タイ,Tai,,34.2233745,133.667230,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100338,田井,タイ,Tai,,34.2220344,133.666360,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100339,田井,タイ,Tai,,34.2214920,133.663683,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100340,西野団地,ニシノダンチ,Nishino apartment complex,,34.2319705,133.666882,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100341,西野団地,ニシノダンチ,Nishino apartment complex,,34.2317041,133.667839,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100342,塩生,ハブ,Habu,,34.2320665,133.663506,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100343,塩生,ハブ,Habu,,34.2318010,133.662949,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100344,塩生ヶ原,ハブガハラ,Habugahara,,34.2334203,133.664374,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100345,塩生ヶ原,ハブガハラ,Habugahara,,34.2314224,133.664217,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100346,塩生ヶ原,ハブガハラ,Habugahara,,34.2316919,133.665331,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100347,塩生ヶ原,ハブガハラ,Habugahara,,34.2326612,133.666050,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100348,塩生ヶ原,ハブガハラ,Habugahara,,34.2328122,133.666344,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100349,浜田,ハマダ,Hamada,,34.2262120,133.665139,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100350,浜田,ハマダ,Hamada,,34.2258314,133.665777,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100351,浜田,ハマダ,Hamada,,34.2266569,133.664146,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100352,浜田,ハマダ,Hamada,,34.2277897,133.662889,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100353,浜田,ハマダ,Hamada,,34.2287366,133.662749,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100354,浜田,ハマダ,Hamada,,34.2291450,133.661498,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100355,浜田,ハマダ,Hamada,,34.2295394,133.659869,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100356,浜田,ハマダ,Hamada,,34.2287125,133.663802,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100357,浜田,ハマダ,Hamada,,34.2279759,133.664417,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100358,浜田,ハマダ,Hamada,,34.22854,133.66465,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,詫間町B地区,毎週月・水・木,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
